"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         222,      -4.139010282,      -3.667869702,      -3.977939286,      -3.354249283,      -10.19863675
          0,           0,         223,      -4.206934151,      -3.681032988,      -4.039211012,      -3.410895806,      -10.21736958
          0,           0,         224,      -4.277176301,      -3.699070366,      -4.089294757,      -3.464098786,      -10.23454065
          0,           0,         225,      -4.343369051,      -3.721223235,      -4.130330423,      -3.509362401,       -10.2513893
          0,           0,         226,      -4.396904514,      -3.746005627,      -4.164806746,      -3.542314797,       -10.2698339
          0,           0,         227,       -4.43158427,      -3.771447757,      -4.193689068,      -3.561721235,      -10.29109381
          0,           0,         228,      -4.448700506,      -3.795435846,      -4.215887577,      -3.570612485,      -10.31526175
          0,           0,         229,      -4.455836286,      -3.816196831,      -4.229269137,      -3.574207544,      -10.33715015
          0,           0,         230,      -4.461129462,      -3.832802592,      -4.232787127,      -3.577140974,       -10.3557698
          0,           0,         231,      -4.469792903,      -3.845434991,      -4.228164997,      -3.582249801,      -10.36757052
          0,           0,         232,      -4.483953013,      -3.855242981,      -4.219581388,      -3.590752525,      -10.36990583
          0,           0,         233,      -4.503619697,      -3.863884299,      -4.211903348,      -3.602890036,      -10.36797455
          0,           0,         234,      -4.527597501,      -3.873033181,      -4.209203688,      -3.618512246,      -10.36211272
          0,           0,         235,      -4.554231123,      -3.884057663,      -4.214266046,      -3.637480474,      -10.35700058
          0,           0,         236,      -4.582088498,      -3.897886771,      -4.228715607,      -3.659865935,      -10.35391184
          0,           0,         237,      -4.610510863,      -3.914996638,      -4.253298501,      -3.685952768,      -10.35444623
          0,           0,         238,      -4.639804121,      -3.935454057,      -4.288071147,      -3.716082972,      -10.35723216
          0,           0,         239,      -4.670951136,      -3.958976824,      -4.332410191,      -3.750396401,      -10.36225632
          0,           0,         240,      -4.704991802,      -3.984997576,      -4.384806951,      -3.788517477,      -10.36834445
          0,           0,         241,      -4.742342155,      -4.012729129,      -4.442451065,      -3.829238163,      -10.37599949
          0,           0,         242,      -4.782217721,      -4.041242146,       -4.50076876,      -3.870284155,      -10.38592214
          0,           0,         243,      -4.822229103,      -4.069567941,      -4.553522414,      -3.908347793,      -10.39747227
          0,           0,         244,      -4.858452447,      -4.096850447,      -4.594550834,      -3.939767181,      -10.40950391
          0,           0,         245,      -4.886692766,      -4.122542778,      -4.621126383,      -3.962139189,      -10.42278626
          0,           0,         246,      -4.904915495,      -4.146547263,      -4.635836399,      -3.975951329,      -10.43645601
          0,           0,         247,       -4.91473963,      -4.169190141,      -4.644509534,      -3.984428364,      -10.45178103
          0,           0,         248,      -4.920305847,      -4.191067317,      -4.652768651,      -3.991692372,      -10.46712122
          0,           0,         249,      -4.925941353,      -4.212871584,      -4.664375259,      -4.001103071,      -10.48287554
          0,           0,         250,      -4.934729724,      -4.235265177,      -4.681328191,      -4.014697817,      -10.49829958
          0,           0,         251,      -4.948298983,      -4.258805899,      -4.704511938,      -4.033360107,      -10.51539016
          0,           0,         252,      -4.967156129,      -4.283908285,      -4.734239825,      -4.057174486,      -10.53210209
          0,           0,         253,      -4.991060362,      -4.310823318,      -4.770543611,      -4.085711817,      -10.55026775
          0,           0,         254,      -5.019259503,      -4.339624648,      -4.813224542,      -4.118186542,      -10.56932944
          0,           0,         255,      -5.050578277,      -4.370200921,      -4.861697228,      -4.153500615,       -10.5883988
          0,           0,         256,      -5.083401671,      -4.402262439,      -4.914639334,      -4.190212494,       -10.6075279
          0,           0,         257,      -5.115652975,      -4.435375622,      -4.969492406,      -4.226501125,      -10.62632839
          0,           0,         258,      -5.144958494,      -4.469044067,      -5.022098963,      -4.260268788,      -10.64483571
          0,           0,         259,      -5.169218758,      -4.502834338,      -5.067265753,      -4.289577562,       -10.6631679
          0,           0,         260,      -5.187481466,      -4.536495206,      -5.100968532,      -4.313394716,      -10.68156062
          0,           0,         261,      -5.200507402,      -4.569998514,      -5.122997084,      -4.332167152,      -10.70025088
          0,           0,         262,      -5.210520437,      -4.603483936,      -5.137218167,      -4.347718921,      -10.71892727
          0,           0,         263,      -5.220357898,      -4.637150676,      -5.149131463,      -4.362555223,       -10.7373284
          0,           0,         264,      -5.232636196,      -4.671149094,      -5.163364325,      -4.379088615,      -10.75592538
          0,           0,         265,      -5.249272432,      -4.705508657,      -5.182703326,      -4.399147692,      -10.77491782
          0,           0,         266,       -5.27130871,      -4.740120055,      -5.208185623,      -4.423782057,      -10.79364039
          0,           0,         267,      -5.298853165,      -4.774771188,      -5.239467086,       -4.45322022,      -10.81161754
          0,           0,         268,      -5.331011279,      -4.809224908,      -5.275131485,      -4.486865585,      -10.82919122
          0,           0,         269,      -5.365792547,      -4.843312145,      -5.312935725,      -4.523294016,      -10.84586164
          0,           0,         270,      -5.400163538,      -4.877007357,      -5.350137209,      -4.560314378,      -10.86153208
          0,           0,         271,      -5.430555397,      -4.910455356,      -5.384060845,      -4.595222277,      -10.87593434
          0,           0,         272,      -5.454063483,      -4.943934663,      -5.412869715,      -4.625426942,      -10.88881288
          0,           0,         273,      -5.469805587,       -4.97776805,      -5.436159485,      -4.649342216,       -10.9001555
          0,           0,         274,      -5.479331587,      -5.012210625,      -5.454942327,      -4.667015106,      -10.90991859
          0,           0,         275,      -5.485692244,      -5.047348603,      -5.471081592,      -4.679993932,      -10.91877733
