"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         231,      -4.753393239,      -4.173436964,      -4.441739345,      -3.865982433,      -10.05121299
          0,           0,         232,      -4.784292865,      -4.195078866,      -4.464998316,      -3.891645653,      -10.03857932
          0,           0,         233,      -4.818198391,       -4.21921854,      -4.499918864,      -3.922563212,      -10.02816578
          0,           0,         234,      -4.854782233,      -4.247797595,      -4.546652849,      -3.959265938,       -10.0195895
          0,           0,         235,      -4.893963735,      -4.282006918,       -4.60445795,      -4.001953932,      -10.01275257
          0,           0,         236,      -4.935414424,      -4.322169644,      -4.671333436,      -4.050066625,      -10.00711296
          0,           0,         237,      -4.978069154,      -4.367723879,      -4.743249896,      -4.101848781,      -10.00258567
          0,           0,         238,      -5.019913218,      -4.417224447,      -4.813380294,      -4.154055594,      -10.00033226
          0,           0,         239,      -5.058280608,      -4.468448401,      -4.872931639,      -4.202229997,      -10.00073199
          0,           0,         240,      -5.090896867,       -4.51877164,        -4.9155118,      -4.242222403,      -10.00304997
          0,           0,         241,      -5.117131551,      -4.565848487,      -4.942175421,      -4.272504963,        -10.008121
          0,           0,         242,      -5.138440442,      -4.608379829,      -4.960519441,      -4.295185849,      -10.01583189
          0,           0,         243,       -5.15745999,      -4.646566519,      -4.979114843,      -4.314525135,      -10.02603499
          0,           0,         244,      -5.176751233,      -4.681915312,      -5.003890526,      -4.334676004,      -10.03832138
          0,           0,         245,      -5.197839423,      -4.716516665,      -5.037762046,      -4.358282363,      -10.05242468
          0,           0,         246,      -5.220993529,      -4.752288435,      -5.081297745,      -4.386229846,      -10.06765162
          0,           0,         247,      -5.245358706,      -4.790528306,      -5.133088927,      -4.417852782,      -10.08268719
          0,           0,         248,      -5.269280906,      -4.831775387,      -5.189620565,      -4.451222959,      -10.09762735
          0,           0,         249,      -5.290959477,      -4.875846191,      -5.245197489,      -4.483636522,      -10.11272389
          0,           0,         250,      -5.309168766,      -4.921948765,      -5.293140099,      -4.512374678,      -10.12791295
          0,           0,         251,      -5.323799855,      -4.968827918,       -5.32915013,      -4.535697945,       -10.1436303
